,Address,prediction,label,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract),total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract
744,0x52c9dfd68c67aafc9e3e615fb38824b17def6432,Illicit,Illicit,5495.48,5392.88,65227.57,5,7,0,7,4,0.5,5.573801,1.927995,0.499517,5.6,2.697534,0,0,0,12,13.487671,13.495966,0,0.008295,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
600,0x44073b0c378fa8def566209befe169866805b348,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,0x4a723c29e6a8c998459faeb56fbaf7f98ad14751,Normal,Normal,109.48,0.82,330.08,3,2,0,2,3,3.967084,97.032916,50.5,1.0,67.316056,33.666165,0,0,0,5,100.9984936,101.0,0,0.001506437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,0xfd6fd442937e8127fb44a4ff9466bdd76c13715d,Normal,Normal,3.19,0.47,323.35,101,3,0,3,101,2435.610738,4271.378867,3333.666667,0.023606,101.0,99.019293,0,0,0,104,10000.94855,10001.0,0,0.05145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,0xe349b26753eca84a2858901d414c612c8c8e20f9,Illicit,Illicit,0.0,52.83,400588.93,1,34,0,33,1,0.0,5.0,0.85702,29.137818,29.137818,29.137818,0,0,0,35,29.13781845,29.13867945,0,0.000861,5.0,100.337,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,99.0,20.0674,0.0,0.0,0.0,0.0,0.0,0.0
3643,0x2c89f3c2b07763d8c7833ba43394c249c4d00b47,Normal,Normal,0.0,0.0,60292.17,1,1,0,1,1,1.0,1.0,1.0,0.999559,0.999559,0.999559,0,0,0,2,0.999559,1.0,0,0.000441,1.0,0.075326298,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.075326,0.075326,0.075326,0.0,0.0,0.0,0.0,0.0,0.0
2743,0x720e386d03904243e3dc5e8df81f6a72a2adde40,Normal,Normal,23.88,0.25,72.13,3,2,0,2,3,4.27985,96.72015,50.5,0.644644,89.960612,33.666152,0,0,0,5,100.9984557,101.0,0,0.001544256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,0xe276c66af8853cdd91c1a25608b4e8b599f4da0e,Illicit,Illicit,353.22,542.24,3959.87,2,6,0,6,2,0.3,18.0,3.253333,7.85,11.668278,9.759139,0,0,0,8,19.518278,19.52,0,0.001722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,0x4f484c32c4810ae8129f1b724b09c663f8341713,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,0xed2d26eed06ecfbfd796d1ec551d2a649a31e576,Illicit,Illicit,40.37,63.77,8120.47,119,52,0,45,64,0.011493,515.221411,17.20108,0.0,131.0,7.515546,0,0,0,171,894.34992,894.4561497,0,0.106229676,206.0,1064397.019,1066888.802,0.0,5.0,57.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,327099.5337,8583.846925,0.0,399000.0,13010.83905,0.0,0.0,0.0
3292,0xe4f22a1bf299b2e047ce0583573ab45f7c35125f,Normal,Normal,2868.71,147450.12,760200.27,8,5,0,4,6,0.01093,7.64,2.538206,0.00047,7.601338,1.585909,0,0,0,13,12.68727287,12.69103161,0,0.00375874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,0x98c29afea6f69b59ad1790ce2e0effc0bd38433f,Illicit,Illicit,0.0,208.66,13103.38,1,60,0,39,1,0.001,5.0,0.612536,36.751311,36.751311,36.751311,0,0,0,61,36.75131132,36.75217232,0,0.000861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,0x317ca58a0f0c89c149c2a020becd7b8dac68f3e2,Normal,Normal,2.86,45412.54,499569.4,11,11,0,3,1,0.5,149.5,44.372727,0.49909,149.499404,44.372299,0,0,0,22,488.095286,488.1,0,0.004714025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,0xed8c8830cfc51f306c4765598cf3ee50ad8d978a,Illicit,Illicit,5481.79,179.75,22646.18,4,4,0,4,4,0.5,0.6,0.55,0.1,0.7604,0.5496,0,0,0,8,2.1984,2.2,0,0.0016,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
4272,0xb18452efaf560c0b2fcdafa61840607ef956b23a,Normal,Normal,0.0,16050.84,192610.03,0,12,1,9,0,0.0,7.27,2.991827,0.0,0.0,0.0,0,0,0,13,0.0,35.90192075,0,35.90192075,2.0,1.108423004,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.33882,0.769603,0.554212,0.0,0.0,0.0,0.0,0.0,0.0
3940,0x6cec5a4a39b5100ca84f5fa464f3e8fd3244017a,Normal,Normal,0.0,1578.58,198900.7,0,126,1,3,0,0.0,0.47675,0.212348,0.0,0.0,0.0,0,0,0,127,0.0,26.75582878,0,26.75582878,2.0,0.716009227,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.338255,0.377754,0.358005,0.0,0.0,0.0,0.0,0.0,0.0
4326,0xbae47f19c5d48210c74d958dc34f38466081dac3,Normal,Normal,52.19,94.97,31593.25,165,242,0,17,152,0.003538,25.373133,2.39596,0.0,236.485322,3.513782,0,0,0,407,579.7740131,579.8222944,0,0.048281319,7.0,1337.521873,1337.521873,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.875,1280.473881,334.380468,22.329125,1280.473881,445.840624,0.0,0.0,0.0
1108,0x80f43e67169c917c68391f823fcff41b9b786d69,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,0x44ce1de2379aa6d6d4ad46c3531b9eebb71f7f54,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3530,0x1616ac76b906000486918b8da7caaa81c9ee64bb,Normal,Normal,0.0,1462.57,198909.02,0,136,1,3,0,0.0,1.130199,0.416181,0.0,0.0,0.0,0,0,0,137,0.0,56.60061773,0,56.60061773,2.0,1.653827319,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.604981,1.048847,0.826914,0.0,0.0,0.0,0.0,0.0,0.0
763,0x5584d5ab83d9e338a89769c66df095212bc528e3,Illicit,Illicit,93.14,0.0,186.28,2,1,0,1,2,11.874573,11.874573,11.874573,5.87,6.0,5.935,0,0,0,3,11.87,11.87457344,0,0.004573438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,0xd15fa5ff20584167c9b5b7a7e9aa11b1fbdf5bda,Normal,Normal,8817.13,2377.04,44776.68,4,4,0,3,3,0.009993,0.052892,0.021499,0.001,0.04,0.020471,0,0,0,8,0.08188331,0.085994956,0,0.004111646,2.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,14.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0
2822,0x80b9ce9976d18b5fdfd7148703b6352175988664,Normal,Normal,162.87,0.82,327.37,2,2,0,2,2,46.661546,54.338454,50.5,1.65,99.348974,50.499487,0,0,0,4,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,0x4b7da5b027c323307597a12dcd1488131ca15b4e,Normal,Normal,15.39,0.0,46.17,3,1,0,1,3,101.0,101.0,101.0,5.168918,80.642727,33.666149,0,0,0,4,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2945,0x9ae418c8b00e002468e3d3445d3328a002da44b9,Normal,Normal,16.23,0.0,64.9,4,1,0,1,3,101.0,101.0,101.0,0.777349,96.106736,25.249475,0,0,0,5,100.9979,101.0,0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,0x420edd527f217b56ab9b0fdf7a6c553fe78eb2aa,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
2847,0x857a5e0101a540e83232f2d56450470c4d0700ef,Normal,Normal,19.87,0.0,59.6,3,1,0,1,3,101.0,101.0,101.0,2.72857,66.496661,33.666149,0,0,0,4,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,0xa8b3c9c2a45d68eb435b5f3ef6712fa50cdbd996,Illicit,Illicit,3853.49,305.98,17498.2,2,32,0,30,1,0.010072,1.990039,0.421223,2.0853,11.393707,6.739503,0,0,0,34,13.47900698,13.47913298,0,0.000126,2.0,3.40989554,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.337,2.072896,1.704948,0.0,0.0,0.0,0.0,0.0,0.0
2364,0x232f6cefd8cb0f706b7b7113036773b9194f305e,Normal,Normal,18.79,10547.57,21132.72,2,2,0,1,2,1.559326,5.07725,3.318288,1.558858,5.076746,3.317802,0,0,0,4,6.635603683,6.63657642,0,0.000972737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,0xb8ef9aaf953152aab5966f4e892f536f3fac1c56,Normal,Normal,0.0,0.0,21.9,1,1,0,1,1,1.99,1.99,1.99,1.989496,1.989496,1.989496,0,0,0,2,1.989496,1.99,0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3842,0x57b174839cbd0a503b9dfcb655e4f4b1b47b3296,Normal,Normal,52.45,53.48,530058.8,4707,5295,0,5183,2615,0.000247,1999.998635,9.722319,0.0,4000.0,10.945701,0,0,0,10002,51521.41667,51479.67876,0,-41.7379145,4023.0,3111158696.0,584054.2162,0.0,1486.0,896.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,1553054037.0,3281812.97,0.01,70379.06,189.93633,0.0,0.0,0.0
408,0x2d7e6ab02d3f975248c747eacb99107bc597e4ce,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
2335,0x1d7835a67dad67e79f369e3131622a732e7b9524,Normal,Normal,32.51,0.0,65.02,2,1,0,1,2,101.0,101.0,101.0,19.966849,81.032101,50.499475,0,0,0,3,100.99895,101.0,0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,0xff14d2d311b183eaa201a5ff15da9d7222048379,Normal,Normal,17.68,0.0,53.03,3,1,0,1,3,101.0,101.0,101.0,4.0,77.646897,33.666149,0,0,0,4,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,0x9299601eb26910ed929d7bbe6929bcc8645b9b17,Normal,Normal,34.49,0.33,69.65,2,2,0,2,2,17.086931,83.913069,50.5,3.205081,97.793869,50.499475,0,0,0,4,100.99895,101.0,0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,0x4efbb8a016b8d28d261fe31be1404cf12f4010a2,Illicit,Illicit,0.0,0.0,37975.47,1,1,0,1,1,1.001874,1.001874,1.001874,1.001013,1.001013,1.001013,0,0,0,2,1.00101276,1.00187376,0,0.000861,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
2415,0x2e7a7a7600eabcf9fd33cae3f4a708e3a4f1c9bc,Normal,Normal,161.16,1.11,324.53,2,2,0,2,2,47.608533,53.391467,50.5,15.999429,84.999545,50.499487,0,0,0,4,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4656,0xfac87bbe1e27fb3cdeb85e23f9dad5e8e2bf5700,Normal,Normal,0.0,1972.41,540439.95,0,274,1,6,0,0.0,1.221818,0.915387,0.0,0.0,0.0,0,0,0,275,0.0,250.8160786,0,250.8160786,4.0,5.18164899,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.517345,1.295412,0.0,0.0,0.0,0.0,0.0,0.0
4040,0x8028914b41d6f40f8eb360efeae17a7e807389ba,Normal,Normal,0.0,1516.02,200114.0,0,132,1,3,0,0.0,3.293445,1.343873,0.0,0.0,0.0,0,0,0,133,0.0,177.391188,0,177.391188,2.0,3.964663873,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.448185,3.516478,1.982332,0.0,0.0,0.0,0.0,0.0,0.0
3649,0x2eba4a49859ba98a48254146152cdb4a1479b024,Normal,Normal,0.0,35.74,357355.53,0,10000,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10000,0.0,0.0,0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0
3364,0xf3b08e5fa4134288067f8deba4a5d3211acdf838,Normal,Normal,18.75,0.28,75.58,4,2,0,2,3,41.563621,59.436379,50.5,2.072679,60.834985,25.249485,0,0,0,6,100.997942,101.0,0,0.002058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,0x73daf93274b962fa1226af89ef20d15893125b49,Normal,Normal,0.0,0.0,47.15,1,1,0,1,1,20.009559,20.009559,20.009559,20.008512,20.008512,20.008512,0,0,0,2,20.00851204,20.009559,0,0.001046957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,0x41bddc5823bb385bdb8c2357edfe2174484a0919,Normal,Normal,23.33,0.0,69.98,3,2,0,2,3,16.931091,84.068909,50.5,11.375,56.84805,33.666149,0,0,0,5,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0x4da9608f15c504a2b5c46491d9ccf257c5e2ff71,Illicit,Illicit,0.0,709.8,260318.88,1,10,0,10,1,0.02,10.0,2.313479,23.134347,23.134347,23.134347,0,0,0,11,23.13434721,23.13478821,0,0.000441,4.0,1411.084143,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,925.253591,352.771036,0.0,0.0,0.0,0.0,0.0,0.0
2961,0x9cfc6c11fc7da3c914938d0f906dbabe7ed743de,Normal,Normal,163.68,0.48,328.82,2,3,0,3,2,1.83974,90.998488,33.666667,2.07,98.928974,50.499487,0,0,0,5,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,0x87793180667ff13b24acb7e45b619abb0f0ef7e9,Normal,Normal,0.0,8899.39,97893.3,0,11,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11,0.0,0.0,0,0.0,22.0,107429.206,107429.206,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,24122.0,9766.291454,100.0,24122.0,9766.291454,0.0,0.0,0.0
785,0x57b818a1070373e21fcedf48d4368e1703c75852,Illicit,Illicit,0.0,0.0,6.82,0,1,1,1,0,0.03,0.03,0.03,0.0,0.0,0.0,0,0,0,2,0.0,0.03,0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,0x5d0dd8e7585201ab1bc36fcec3922cc4ff6cef64,Illicit,Illicit,70625.62,107.67,282717.8,4,2,0,2,4,0.108296,1.899338,1.003817,0.001604,1.17565,0.501751,0,0,0,6,2.0070033,2.0076333,0,0.00063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,0x760a412a14f2fe03c0873b473febdf79db288fce,Illicit,Illicit,0.0,0.0,697.63,1,1,0,1,1,0.1,0.1,0.1,0.099517,0.099517,0.099517,0,0,0,2,0.099517,0.1,0,0.000483,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
495,0x37ce714cd173d79c209cabe9ab41830f5c31363e,Illicit,Illicit,0.0,509.86,1019.72,0,2,0,2,0,0.8,3.0,1.9,0.0,0.0,0.0,0,0,0,2,0.0,3.8,0,3.8,1.0,99.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
4404,0xcb3d6f40bcf01eac9111f85436b2cfc5aac1a60c,Normal,Normal,0.0,50.94,509376.3,0,9999,1,1625,0,0.0,570.129274,4.491976,0.0,0.0,0.0,0,0,0,10000,0.0,44915.26672,0,44915.26672,57.0,61661.50717,0.0,0.0,0.0,45.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,20373.0,1081.780828,0.0,0.0,0.0,0.0,0.0,0.0
252,0x1b894efe9ca79bc139a68740a6b8018abdf73f7e,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
1960,0xe6662f624e5e3075dbca419ecc58f6c5e20f8cbe,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
1206,0x8ac2d87f4308b0718aa9345b409277e01282fe03,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
4497,0xda85b103c39886eed3dbbf335188d71bc4f0fcaa,Normal,Normal,8.12,53080.21,265417.3,2,5,0,5,1,0.009528,1.78856,0.639698,0.126201,3.064604,1.595402,0,0,0,7,3.19080423,3.19849124,0,0.00768701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3541,0x17b3873a711e9e7d08a992ffac2f508ab50dced2,Normal,Normal,0.0,628.3,449862.18,0,716,1,6,0,0.0,4.026733,1.063666,0.0,0.0,0.0,0,0,0,717,0.0,761.5849408,0,761.5849408,2.0,1.291960667,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.529704,0.762257,0.64598,0.0,0.0,0.0,0.0,0.0,0.0
637,0x478dc7121a0339fbba4cc5b4acbb8a119c8a8f19,Illicit,Illicit,0.0,0.0,32309.23,1,1,0,1,1,0.5,0.5,0.5,0.497921,0.497921,0.497921,0,0,0,2,0.497921,0.5,0,0.002079,2.0,113.37,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.37,100.0,56.685,0.0,0.0,0.0,0.0,0.0,0.0
3156,0xc7d54fb29ba84f0720185d468f1159cef9b42c32,Normal,Normal,20.65,0.0,61.95,3,1,0,1,3,101.0,101.0,101.0,1.05,77.543424,33.666149,0,0,0,4,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,0xfd8b13415d9dd061bb665438632fba566267bba4,Illicit,Illicit,0.0,89.71,6013.93,1,3,0,3,1,0.749685,1.058126,0.87176,2.614231,2.614231,2.614231,0,0,0,4,2.61423087,2.61528087,0,0.00105,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
2034,0xeecc46a74cea6133a12672bd62d5167877b4d521,Illicit,Illicit,267.02,73.07,1360.35,4,4,0,4,2,0.19,0.288921,0.21973,0.0,0.875,0.42375,0,0,0,8,1.695,0.878921,0,-0.816079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4573,0xecbbd0378e4140c8f13b968d1f9528d7cdf60a60,Normal,Normal,0.0,1685.89,198934.67,0,118,1,4,0,0.0,0.51051,0.199212,0.0,0.0,0.0,0,0,0,119,0.0,23.50699596,0,23.50699596,2.0,0.632726973,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.249715,0.383012,0.316363,0.0,0.0,0.0,0.0,0.0,0.0
1720,0xca8e988ffb5a662f8201c90b6a45cc7826f5f15a,Illicit,Illicit,0.0,339.65,4115.2,1,3,0,3,1,0.0,1.130331,0.71011,2.12947,2.12947,2.12947,0,0,0,4,2.12946977,2.13033077,0,0.000861,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
4541,0xe48de28991f74c9a89a012838a40ca0b6216375d,Normal,Normal,0.0,2942.31,338365.88,0,115,1,5,0,0.0,1.296684,0.88188,0.0,0.0,0.0,0,0,0,116,0.0,101.4162244,0,101.4162244,2.0,1.979813947,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.231086,1.748728,0.989907,0.0,0.0,0.0,0.0,0.0,0.0
2742,0x71f987b30cfcf149ac09d795a67701fa5fe3492d,Normal,Normal,6.45,5583.32,89429.83,15,16,0,9,15,0.1,9.0,2.586012,0.099559,8.999575,2.75793,0,0,0,31,41.3689451,41.37619494,0,0.007249838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4465,0xd37beff5bf07e3aa432de00ce0aaa8df603a4fb0,Normal,Normal,27790.72,14759.62,837044.08,11,36,0,5,8,0.06515,7.49,1.041367,0.0,9.446948,2.257956,0,0,0,47,24.83752113,37.48921597,0,12.65169484,46.0,49301.01969,0.0,0.0,0.0,32.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,16888.0,1071.761298,0.0,0.0,0.0,0.0,0.0,0.0
9,0x00d07f8c2194f14c8d694680f2b8c0be66d4d5e9,Illicit,Illicit,0.0,0.0,0.0,0,1,0,1,0,0.000683,0.000683,0.000683,0.0,0.0,0.0,0,0,0,1,0.0,0.000683003,0,0.000683003,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
